Original_2theta,Original_intensity,NVT-Langevin_2theta,NVT-Langevin_intensity,NVT-Berendsen_2theta,NVT-Berendsen_intensity,NPT-Berendsen_2theta,NPT-Berendsen_intensity
36.34634634634635,2.26041651115281e-150,36.34634634634635,0.0057281732514026665,36.34634634634635,0.00922051209874085,36.34634634634635,0.005426883239366488
36.42642642642643,1.9742938486381816e-153,36.42642642642643,0.0043924320325223806,36.42642642642643,0.0071914959033903885,36.42642642642643,0.005764405481564807
36.50650650650651,1.6057949639894584e-156,36.50650650650651,0.003273646706425874,36.50650650650651,0.005551093341350252,36.50650650650651,0.005836950628326365
36.58658658658659,1.216251442906289e-159,36.58658658658659,0.002473770002135186,36.58658658658659,0.004464452260784421,36.58658658658659,0.0055617597987542575
36.66666666666667,8.578505285419582e-163,36.66666666666667,0.0020056007470700683,36.66666666666667,0.003944707357935896,36.66666666666667,0.004957588152333214
36.74674674674675,5.634493154653562e-166,36.74674674674675,0.0018115375608118269,36.74674674674675,0.003879885406722294,36.74674674674675,0.0041232095700979065
36.82682682682683,3.4462998867223573e-169,36.82682682682683,0.001793538769472947,36.82682682682683,0.0040816885642366565,36.82682682682683,0.003196101888205505
36.90690690690691,1.962936513785518e-172,36.90690690690691,0.001844182265164521,36.90690690690691,0.004341174603599294,36.90690690690691,0.0023079007237367956
36.98698698698699,1.0411526751003934e-175,36.98698698698699,0.0018723458973994547,36.98698698698699,0.004479741762080802,36.98698698698699,0.0015521563058225655
37.06706706706707,5.142538629719963e-179,37.06706706706707,0.001819899318419339,37.06706706706707,0.004386062711524891,37.06706706706707,0.0009721590745159324
37.14714714714715,2.3653514793462252e-182,37.14714714714715,0.0016676307336763157,37.14714714714715,0.004031763879325297,37.14714714714715,0.0005670304799736514
37.22722722722723,1.0131384149684201e-185,37.22722722722723,0.0014305676441498344,37.22722722722723,0.0034632742472597974,37.22722722722723,0.00030798932987545583
37.30730730730731,4.0410745215002745e-189,37.30730730730731,0.0011453854944655502,37.30730730730731,0.0027744529316846736,37.30730730730731,0.00015578374686737754
37.38738738738739,1.5009973092498912e-192,37.38738738738739,0.0008548007722373819,37.38738738738739,0.002071071406258238,37.38738738738739,7.337777694411875e-05
37.46746746746747,5.191799900989051e-196,37.46746746746747,0.0005943037347735526,37.46746746746747,0.0014400671366643567,37.46746746746747,3.218565415010401e-05
37.54754754754755,1.6722875467860664e-199,37.54754754754755,0.0003848407165083593,37.54754754754755,0.0009325538306976365,37.54754754754755,1.3146655483275774e-05
37.62762762762763,5.0160163479823395e-203,37.62762762762763,0.0002320811050910128,37.62762762762763,0.0005623938124441906,37.62762762762763,5.000613351005784e-06
37.70770770770771,1.4010766929311194e-206,37.70770770770771,0.00013033669659186958,37.70770770770771,0.0003158426487724656,37.70770770770771,1.771276168720086e-06
37.78778778778779,3.6443480878496556e-210,37.78778778778779,6.816385953746366e-05,37.78778778778779,0.00016518082631743596,37.78778778778779,5.842574710806333e-07
37.86786786786787,8.82803705186049e-214,37.86786786786787,3.319700924371341e-05,37.86786786786787,8.044610297955035e-05,37.86786786786787,1.7946396490867357e-07
37.94794794794795,2.846875662028649e-214,37.94794794794795,1.5055657037414034e-05,37.94794794794795,3.648429957446463e-05,37.94794794794795,5.133402951019566e-08
38.02802802802803,1.1817882643433028e-210,38.02802802802803,6.358517369824221e-06,38.02802802802803,1.540856756041725e-05,38.02802802802803,1.3673880923570042e-08
